Ano;Mês;Empresa;CNPJ;Porte da Prestadora;UF;Município;Código IBGE Município;Tecnologia;Acessos
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Tianguá;2313401;FTTH;2272
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Caicó;2402006;FTTH;2231
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Milagres;2308302;FTTH;404
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;José da Penha;2406007;FTTH;331
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Pacajus;2309607;FTTH;154
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Ipu;2305803;FTTH;3
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Baraúna;2401453;FTTH;152
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Portalegre;2410207;FTTH;5
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Horizonte;2305233;FTTH;101
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;PB;Santa Luzia;2513406;FTTH;2
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Serrinha dos Pintos;2413557;FTTH;2
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Acopiara;2300309;FTTH;185
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Francisco Dantas;2403905;FTTH;10
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Água Nova;2400406;FTTH;1
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Limoeiro do Norte;2307601;FTTH;5417
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Lavras da Mangabeira;2307502;FTTH;82
